id_x,songName,artistName_x,id_y,artistName_y
lyr_09599,Crossroads,The Doors,sgd_053835,Tracy Chapman
lyr_00192,Sunshine Of Your Love,Cream,sgd_035428,Hanson
lyr_00192,Sunshine Of Your Love,Cream,sgd_037827,Jimi Hendrix
lyr_00192,Sunshine Of Your Love,Cream,sgd_047300,Ozzy Osbourne
lyr_00192,Sunshine Of Your Love,Cream,sgd_053758,Toto
lyr_03141,Sunshine Of Your Love,Eric Clapton,sgd_035428,Hanson
lyr_03141,Sunshine Of Your Love,Eric Clapton,sgd_037827,Jimi Hendrix
lyr_03141,Sunshine Of Your Love,Eric Clapton,sgd_047300,Ozzy Osbourne
lyr_03141,Sunshine Of Your Love,Eric Clapton,sgd_053758,Toto
lyr_00194,Sitting On Top Of The World,Cream,sgd_030071,Don McLean
lyr_00194,Sitting On Top Of The World,Cream,sgd_034566,Grateful Dead
lyr_00194,Sitting On Top Of The World,Cream,sgd_048737,Pogues
lyr_03067,Sitting On Top Of The World,Eric Clapton,sgd_030071,Don McLean
lyr_03067,Sitting On Top Of The World,Eric Clapton,sgd_034566,Grateful Dead
lyr_03067,Sitting On Top Of The World,Eric Clapton,sgd_048737,Pogues
lyr_00201,Anyone For Tennis,Cream,sgd_005320,Eric Clapton
lyr_02929,Anyone For Tennis,Eric Clapton,sgd_005320,Eric Clapton
lyr_00202,I Feel Free,Cream,sgd_003788,David Bowie
lyr_02934,I Feel Free,Eric Clapton,sgd_003788,David Bowie
lyr_03961,I Feel Free,David Bowie,sgd_003788,David Bowie
lyr_00208,Blue Condition,Cream,sgd_031803,Eric Clapton
lyr_02989,Blue Condition,Eric Clapton,sgd_031803,Eric Clapton
lyr_00209,The Coffee Song,Cream,sgd_024345,Arrogant Worms
lyr_00209,The Coffee Song,Cream,sgd_029277,Deep Purple
lyr_02997,The Coffee Song,Eric Clapton,sgd_024345,Arrogant Worms
lyr_02997,The Coffee Song,Eric Clapton,sgd_029277,Deep Purple
lyr_00211,Dreaming,Cream,sgd_018130,Roxette
lyr_00211,Dreaming,Cream,sgd_046839,Omd
lyr_00211,Dreaming,Cream,sgd_046873,One Direction
lyr_00211,Dreaming,Cream,sgd_052633,System Of A Down
lyr_03000,Dreaming,Eric Clapton,sgd_018130,Roxette
lyr_03000,Dreaming,Eric Clapton,sgd_046839,Omd
lyr_03000,Dreaming,Eric Clapton,sgd_046873,One Direction
lyr_03000,Dreaming,Eric Clapton,sgd_052633,System Of A Down
lyr_13926,Dreaming,Blondie,sgd_018130,Roxette
lyr_13926,Dreaming,Blondie,sgd_046839,Omd
lyr_13926,Dreaming,Blondie,sgd_046873,One Direction
lyr_13926,Dreaming,Blondie,sgd_052633,System Of A Down
lyr_00213,Take It Back,Cream,sgd_010922,Korn
lyr_03014,Take It Back,Eric Clapton,sgd_010922,Korn
lyr_13927,Take It Back,Blondie,sgd_010922,Korn
lyr_00216,You Make Me Feel,Cream,sgd_011031,Kyla
lyr_00217,Those Were The Days,Cream,sgd_021019,Wanda Jackson
lyr_00217,Those Were The Days,Cream,sgd_031597,Engelbert Humperdinck
lyr_03036,Those Were The Days,Eric Clapton,sgd_021019,Wanda Jackson
lyr_03036,Those Were The Days,Eric Clapton,sgd_031597,Engelbert Humperdinck
lyr_04910,Those Were The Days,Dolly Parton,sgd_021019,Wanda Jackson
lyr_04910,Those Were The Days,Dolly Parton,sgd_031597,Engelbert Humperdinck
lyr_00222,Dance The Night Away,Cream,sgd_005336,Eric Clapton
lyr_00222,Dance The Night Away,Cream,sgd_006454,Free
lyr_00222,Dance The Night Away,Cream,sgd_020437,Van Halen
lyr_00222,Dance The Night Away,Cream,sgd_031916,Europe
lyr_00222,Dance The Night Away,Cream,sgd_041811,Lionel Richie
lyr_03058,Dance The Night Away,Eric Clapton,sgd_005336,Eric Clapton
lyr_03058,Dance The Night Away,Eric Clapton,sgd_006454,Free
lyr_03058,Dance The Night Away,Eric Clapton,sgd_020437,Van Halen
lyr_03058,Dance The Night Away,Eric Clapton,sgd_031916,Europe
lyr_03058,Dance The Night Away,Eric Clapton,sgd_041811,Lionel Richie
lyr_00224,Runaway,Cream,sgd_002851,Chris Rea
lyr_00224,Runaway,Cream,sgd_016193,P!nk
lyr_00224,Runaway,Cream,sgd_021639,Wishbone Ash
lyr_00224,Runaway,Cream,sgd_022446,Zebrahead
lyr_00224,Runaway,Cream,sgd_026309,Bonnie Raitt
lyr_00224,Runaway,Cream,sgd_026662,Bruno Mars
lyr_00224,Runaway,Cream,sgd_030770,Ed Sheeran
lyr_00224,Runaway,Cream,sgd_035418,Hanson
lyr_00224,Runaway,Cream,sgd_039312,Kanye West
lyr_00224,Runaway,Cream,sgd_041790,Linkin Park
lyr_00224,Runaway,Cream,sgd_042910,Marillion
lyr_00224,Runaway,Cream,sgd_043153,Maroon 5
lyr_00224,Runaway,Cream,sgd_044169,Misfits
lyr_00224,Runaway,Cream,sgd_046818,Olly Murs
lyr_00224,Runaway,Cream,sgd_050553,Red Hot Chili Peppers
lyr_00224,Runaway,Cream,sgd_057084,Yeah Yeah Yeahs
lyr_08585,Runaway,Bonnie Raitt,sgd_002851,Chris Rea
lyr_08585,Runaway,Bonnie Raitt,sgd_016193,P!nk
lyr_08585,Runaway,Bonnie Raitt,sgd_021639,Wishbone Ash
lyr_08585,Runaway,Bonnie Raitt,sgd_022446,Zebrahead
lyr_08585,Runaway,Bonnie Raitt,sgd_026309,Bonnie Raitt
lyr_08585,Runaway,Bonnie Raitt,sgd_026662,Bruno Mars
lyr_08585,Runaway,Bonnie Raitt,sgd_030770,Ed Sheeran
lyr_08585,Runaway,Bonnie Raitt,sgd_035418,Hanson
lyr_08585,Runaway,Bonnie Raitt,sgd_039312,Kanye West
lyr_08585,Runaway,Bonnie Raitt,sgd_041790,Linkin Park
lyr_08585,Runaway,Bonnie Raitt,sgd_042910,Marillion
lyr_08585,Runaway,Bonnie Raitt,sgd_043153,Maroon 5
lyr_08585,Runaway,Bonnie Raitt,sgd_044169,Misfits
lyr_08585,Runaway,Bonnie Raitt,sgd_046818,Olly Murs
lyr_08585,Runaway,Bonnie Raitt,sgd_050553,Red Hot Chili Peppers
lyr_08585,Runaway,Bonnie Raitt,sgd_057084,Yeah Yeah Yeahs
lyr_00227,This Is Love,George Harrison,sgd_006645,George Harrison
lyr_00227,This Is Love,George Harrison,sgd_020375,Utada Hikaru
lyr_00229,Give Me Love,George Harrison,sgd_020279,Used
lyr_00229,Give Me Love,George Harrison,sgd_023077,Air Supply
lyr_00229,Give Me Love,George Harrison,sgd_026458,Britney Spears
lyr_00229,Give Me Love,George Harrison,sgd_030753,Ed Sheeran
lyr_00229,Give Me Love,George Harrison,sgd_033561,George Harrison
lyr_00231,Any Road,George Harrison,sgd_006606,George Harrison
lyr_00233,Got My Mind Set On You,George Harrison,sgd_033562,George Harrison
lyr_00234,When We Was Fab,George Harrison,sgd_033627,George Harrison
lyr_00235,All Those Years Ago,George Harrison,sgd_033530,George Harrison
lyr_00236,Cheer Down,George Harrison,sgd_033549,George Harrison
lyr_00237,Rising Sun,George Harrison,sgd_006635,George Harrison
lyr_00238,Blow Away,George Harrison,sgd_033544,George Harrison
lyr_00238,Blow Away,George Harrison,sgd_034450,Grateful Dead
lyr_00238,Blow Away,George Harrison,sgd_039366,Kate Bush
lyr_00244,Horse To Water,George Harrison,sgd_033567,George Harrison
lyr_00246,Bye Bye Love,George Harrison,sgd_003408,Conway Twitty
lyr_00246,Bye Bye Love,George Harrison,sgd_017158,Ray Charles
lyr_00246,Bye Bye Love,George Harrison,sgd_018330,Roy Orbison
lyr_00246,Bye Bye Love,George Harrison,sgd_024446,Backstreet Boys
lyr_00246,Bye Bye Love,George Harrison,sgd_047676,Paul Simon
lyr_11204,Bye Bye Love,The Cars,sgd_003408,Conway Twitty
lyr_11204,Bye Bye Love,The Cars,sgd_017158,Ray Charles
lyr_11204,Bye Bye Love,The Cars,sgd_018330,Roy Orbison
lyr_11204,Bye Bye Love,The Cars,sgd_024446,Backstreet Boys
lyr_11204,Bye Bye Love,The Cars,sgd_047676,Paul Simon
lyr_00247,So Sad,George Harrison,sgd_010632,King Diamond
lyr_00247,So Sad,George Harrison,sgd_033608,George Harrison
lyr_00247,So Sad,George Harrison,sgd_042833,Marianne Faithfull
lyr_00248,Far East Man,George Harrison,sgd_033558,George Harrison
lyr_00249,Maya Love,George Harrison,sgd_033587,George Harrison
lyr_00250,Dark Horse,George Harrison,sgd_006609,George Harrison
lyr_00250,Dark Horse,George Harrison,sgd_039475,Katy Perry
lyr_00251,Simply Shady,George Harrison,sgd_006638,George Harrison
lyr_00254,World Of Stone,George Harrison,sgd_033632,George Harrison
lyr_00255,You,George Harrison,sgd_001892,Bonnie Raitt
lyr_00255,You,George Harrison,sgd_005584,Evanescence
lyr_00255,You,George Harrison,sgd_006651,George Harrison
lyr_00255,You,George Harrison,sgd_009248,Jennifer Lopez
lyr_00255,You,George Harrison,sgd_011260,Lea Salonga
lyr_00255,You,George Harrison,sgd_013509,Natalie Cole
lyr_00255,You,George Harrison,sgd_016491,Q-Tip
lyr_00255,You,George Harrison,sgd_021670,Wishbone Ash
lyr_00255,You,George Harrison,sgd_022347,Z-Ro
lyr_00255,You,George Harrison,sgd_026371,Bosson
lyr_00255,You,George Harrison,sgd_026942,Carpenters
lyr_00255,You,George Harrison,sgd_029035,David Guetta
lyr_00255,You,George Harrison,sgd_030780,Ed Sheeran
lyr_00255,You,George Harrison,sgd_044529,Moody Blues
lyr_00255,You,George Harrison,sgd_046568,Ofra Haza
lyr_00255,You,George Harrison,sgd_049574,Queensryche
lyr_00255,You,George Harrison,sgd_050211,Rascal Flatts
lyr_04778,You,Dolly Parton,sgd_001892,Bonnie Raitt
lyr_04778,You,Dolly Parton,sgd_005584,Evanescence
lyr_04778,You,Dolly Parton,sgd_006651,George Harrison
lyr_04778,You,Dolly Parton,sgd_009248,Jennifer Lopez
lyr_04778,You,Dolly Parton,sgd_011260,Lea Salonga
lyr_04778,You,Dolly Parton,sgd_013509,Natalie Cole
lyr_04778,You,Dolly Parton,sgd_016491,Q-Tip
lyr_04778,You,Dolly Parton,sgd_021670,Wishbone Ash
lyr_04778,You,Dolly Parton,sgd_022347,Z-Ro
lyr_04778,You,Dolly Parton,sgd_026371,Bosson
lyr_04778,You,Dolly Parton,sgd_026942,Carpenters
lyr_04778,You,Dolly Parton,sgd_029035,David Guetta
lyr_04778,You,Dolly Parton,sgd_030780,Ed Sheeran
lyr_04778,You,Dolly Parton,sgd_044529,Moody Blues
lyr_04778,You,Dolly Parton,sgd_046568,Ofra Haza
lyr_04778,You,Dolly Parton,sgd_049574,Queensryche
lyr_04778,You,Dolly Parton,sgd_050211,Rascal Flatts
lyr_08505,You,Bonnie Raitt,sgd_001892,Bonnie Raitt
lyr_08505,You,Bonnie Raitt,sgd_005584,Evanescence
lyr_08505,You,Bonnie Raitt,sgd_006651,George Harrison
lyr_08505,You,Bonnie Raitt,sgd_009248,Jennifer Lopez
lyr_08505,You,Bonnie Raitt,sgd_011260,Lea Salonga
lyr_08505,You,Bonnie Raitt,sgd_013509,Natalie Cole
lyr_08505,You,Bonnie Raitt,sgd_016491,Q-Tip
lyr_08505,You,Bonnie Raitt,sgd_021670,Wishbone Ash
lyr_08505,You,Bonnie Raitt,sgd_022347,Z-Ro
lyr_08505,You,Bonnie Raitt,sgd_026371,Bosson
lyr_08505,You,Bonnie Raitt,sgd_026942,Carpenters
lyr_08505,You,Bonnie Raitt,sgd_029035,David Guetta
lyr_08505,You,Bonnie Raitt,sgd_030780,Ed Sheeran
lyr_08505,You,Bonnie Raitt,sgd_044529,Moody Blues
lyr_08505,You,Bonnie Raitt,sgd_046568,Ofra Haza
lyr_08505,You,Bonnie Raitt,sgd_049574,Queensryche
lyr_08505,You,Bonnie Raitt,sgd_050211,Rascal Flatts
lyr_11162,You,Barry White,sgd_001892,Bonnie Raitt
lyr_11162,You,Barry White,sgd_005584,Evanescence
lyr_11162,You,Barry White,sgd_006651,George Harrison
lyr_11162,You,Barry White,sgd_009248,Jennifer Lopez
lyr_11162,You,Barry White,sgd_011260,Lea Salonga
lyr_11162,You,Barry White,sgd_013509,Natalie Cole
lyr_11162,You,Barry White,sgd_016491,Q-Tip
lyr_11162,You,Barry White,sgd_021670,Wishbone Ash
lyr_11162,You,Barry White,sgd_022347,Z-Ro
lyr_11162,You,Barry White,sgd_026371,Bosson
lyr_11162,You,Barry White,sgd_026942,Carpenters
lyr_11162,You,Barry White,sgd_029035,David Guetta
lyr_11162,You,Barry White,sgd_030780,Ed Sheeran
lyr_11162,You,Barry White,sgd_044529,Moody Blues
lyr_11162,You,Barry White,sgd_046568,Ofra Haza
lyr_11162,You,Barry White,sgd_049574,Queensryche
lyr_11162,You,Barry White,sgd_050211,Rascal Flatts
lyr_00258,Grey Cloudy Lies,George Harrison,sgd_033563,George Harrison
lyr_00263,Something,George Harrison,sgd_000206,Aerosmith
lyr_00263,Something,George Harrison,sgd_007715,Helloween
lyr_00263,Something,George Harrison,sgd_030505,Drake
lyr_00263,Something,George Harrison,sgd_033612,George Harrison
lyr_08655,Something,Aerosmith,sgd_000206,Aerosmith
lyr_08655,Something,Aerosmith,sgd_007715,Helloween
lyr_08655,Something,Aerosmith,sgd_030505,Drake
lyr_08655,Something,Aerosmith,sgd_033612,George Harrison
lyr_00265,Just Like A Woman,George Harrison,sgd_006627,George Harrison
lyr_00265,Just Like A Woman,George Harrison,sgd_014159,Nina Simone
lyr_00265,Just Like A Woman,George Harrison,sgd_017877,Rod Stewart
lyr_00265,Just Like A Woman,George Harrison,sgd_036104,Hollies
lyr_00265,Just Like A Woman,George Harrison,sgd_038390,John Waite
lyr_06239,Just Like A Woman,The Byrds,sgd_006627,George Harrison
lyr_06239,Just Like A Woman,The Byrds,sgd_014159,Nina Simone
lyr_06239,Just Like A Woman,The Byrds,sgd_017877,Rod Stewart
lyr_06239,Just Like A Woman,The Byrds,sgd_036104,Hollies
lyr_06239,Just Like A Woman,The Byrds,sgd_038390,John Waite
lyr_08007,Just Like A Woman,Bob Dylan,sgd_006627,George Harrison
lyr_08007,Just Like A Woman,Bob Dylan,sgd_014159,Nina Simone
lyr_08007,Just Like A Woman,Bob Dylan,sgd_017877,Rod Stewart
lyr_08007,Just Like A Woman,Bob Dylan,sgd_036104,Hollies
lyr_08007,Just Like A Woman,Bob Dylan,sgd_038390,John Waite
lyr_00266,It Takes A Lot To Laugh It Takes A Train To Cry,George Harrison,sgd_001633,Bob Dylan
lyr_08021,It Takes A Lot To Laugh It Takes A Train To Cry,Bob Dylan,sgd_001633,Bob Dylan
lyr_00268,While My Guitar Gently Weeps,George Harrison,sgd_019630,Toto
lyr_00268,While My Guitar Gently Weeps,George Harrison,sgd_033629,George Harrison
lyr_00270,Here Comes The Sun,George Harrison,sgd_006871,Glee
lyr_00270,Here Comes The Sun,George Harrison,sgd_014145,Nina Simone
lyr_00270,Here Comes The Sun,George Harrison,sgd_024748,The Beatles
lyr_00270,Here Comes The Sun,George Harrison,sgd_029437,Demi Lovato
lyr_00270,Here Comes The Sun,George Harrison,sgd_033565,George Harrison
lyr_00270,Here Comes The Sun,George Harrison,sgd_048155,Peter Tosh
lyr_00274,Introduction,George Harrison,sgd_027418,Chicago
lyr_00274,Introduction,George Harrison,sgd_037785,Jimi Hendrix
lyr_02447,Introduction,Frank Sinatra,sgd_027418,Chicago
lyr_02447,Introduction,Frank Sinatra,sgd_037785,Jimi Hendrix
lyr_00275,Let It Be Me,George Harrison,sgd_006942,Glen Campbell
lyr_00275,Let It Be Me,George Harrison,sgd_008467,Indigo Girls
lyr_00275,Let It Be Me,George Harrison,sgd_008900,Jackson Browne
lyr_00275,Let It Be Me,George Harrison,sgd_009231,Jennifer Lopez
lyr_00275,Let It Be Me,George Harrison,sgd_024122,Andy Williams
lyr_00275,Let It Be Me,George Harrison,sgd_033052,Frankie Valli
lyr_07712,Let It Be Me,Bob Dylan,sgd_006942,Glen Campbell
lyr_07712,Let It Be Me,Bob Dylan,sgd_008467,Indigo Girls
lyr_07712,Let It Be Me,Bob Dylan,sgd_008900,Jackson Browne
lyr_07712,Let It Be Me,Bob Dylan,sgd_009231,Jennifer Lopez
lyr_07712,Let It Be Me,Bob Dylan,sgd_024122,Andy Williams
lyr_07712,Let It Be Me,Bob Dylan,sgd_033052,Frankie Valli
lyr_00276,Try Some Buy Some,George Harrison,sgd_033625,George Harrison
lyr_04218,Try Some Buy Some,David Bowie,sgd_033625,George Harrison
lyr_00277,The Light That Has Lighted The World,George Harrison,sgd_033620,George Harrison
lyr_00280,Who Can See It,George Harrison,sgd_033630,George Harrison
lyr_00283,Living In The Material World,George Harrison,sgd_033584,George Harrison
lyr_00284,Be Here Now,George Harrison,sgd_046366,Oasis
lyr_00285,Poor House,George Harrison,sgd_006634,George Harrison
lyr_00286,The Lord Loves The One,George Harrison,sgd_033621,George Harrison
lyr_00287,Just For Today,George Harrison,sgd_006626,George Harrison
lyr_00288,Life Itself,George Harrison,sgd_002055,Bruce Springsteen
lyr_00288,Life Itself,George Harrison,sgd_002790,Chris Brown
lyr_00288,Life Itself,George Harrison,sgd_033583,George Harrison
lyr_03178,Life Itself,Bruce Springsteen,sgd_002055,Bruce Springsteen
lyr_03178,Life Itself,Bruce Springsteen,sgd_002790,Chris Brown
lyr_03178,Life Itself,Bruce Springsteen,sgd_033583,George Harrison
lyr_00291,Learning How To Love You,George Harrison,sgd_033581,George Harrison
lyr_00293,Poor Little Girl,George Harrison,sgd_033598,George Harrison
lyr_00294,When Every Song Is Sung,George Harrison,sgd_006650,George Harrison
lyr_00296,Pisces Fish,George Harrison,sgd_033597,George Harrison
lyr_00300,Run So Far,George Harrison,sgd_033604,George Harrison
lyr_03126,Run So Far,Eric Clapton,sgd_033604,George Harrison
lyr_00301,Between The Devil And The Deep Blue Sea,George Harrison,sgd_012133,Louis Armstrong
lyr_00301,Between The Devil And The Deep Blue Sea,George Harrison,sgd_030967,Ella Fitzgerald
lyr_00301,Between The Devil And The Deep Blue Sea,George Harrison,sgd_033541,George Harrison
lyr_00301,Between The Devil And The Deep Blue Sea,George Harrison,sgd_047864,Perry Como
lyr_00302,Save The World,George Harrison,sgd_006636,George Harrison
lyr_00302,Save The World,George Harrison,sgd_022195,Yolanda Adams
lyr_00303,If You Belonged To Me,George Harrison,sgd_033576,George Harrison
lyr_00304,True Love,George Harrison,sgd_003314,Coldplay
lyr_00304,True Love,George Harrison,sgd_003346,Cole Porter
lyr_00304,True Love,George Harrison,sgd_010295,Kelly Family
lyr_00304,True Love,George Harrison,sgd_015490,Pat Benatar
lyr_00304,True Love,George Harrison,sgd_024241,Ariana Grande
lyr_00304,True Love,George Harrison,sgd_027146,Chaka Khan
lyr_00304,True Love,George Harrison,sgd_048686,P!nk
lyr_00304,True Love,George Harrison,sgd_055199,Vince Gill
lyr_00304,True Love,George Harrison,sgd_055463,Wang Chung
lyr_09406,True Love,Coldplay,sgd_003314,Coldplay
lyr_09406,True Love,Coldplay,sgd_003346,Cole Porter
lyr_09406,True Love,Coldplay,sgd_010295,Kelly Family
lyr_09406,True Love,Coldplay,sgd_015490,Pat Benatar
lyr_09406,True Love,Coldplay,sgd_024241,Ariana Grande
lyr_09406,True Love,Coldplay,sgd_027146,Chaka Khan
lyr_09406,True Love,Coldplay,sgd_048686,P!nk
lyr_09406,True Love,Coldplay,sgd_055199,Vince Gill
lyr_09406,True Love,Coldplay,sgd_055463,Wang Chung
lyr_12827,True Love,Elton John,sgd_003314,Coldplay
lyr_12827,True Love,Elton John,sgd_003346,Cole Porter
lyr_12827,True Love,Elton John,sgd_010295,Kelly Family
lyr_12827,True Love,Elton John,sgd_015490,Pat Benatar
lyr_12827,True Love,Elton John,sgd_024241,Ariana Grande
lyr_12827,True Love,Elton John,sgd_027146,Chaka Khan
lyr_12827,True Love,Elton John,sgd_048686,P!nk
lyr_12827,True Love,Elton John,sgd_055199,Vince Gill
lyr_12827,True Love,Elton John,sgd_055463,Wang Chung
lyr_00307,I Want To Tell You,George Harrison,sgd_006620,George Harrison
lyr_00307,I Want To Tell You,George Harrison,sgd_024765,The Beatles
lyr_00308,Teardrops,George Harrison,sgd_033616,George Harrison
lyr_00308,Teardrops,George Harrison,sgd_049111,Proclaimers
lyr_13736,Teardrops,Blondie,sgd_033616,George Harrison
lyr_13736,Teardrops,Blondie,sgd_049111,Proclaimers
lyr_00309,Here Comes The Moon,George Harrison,sgd_006618,George Harrison
lyr_00310,Beautiful Girl,George Harrison,sgd_022226,You Am I
lyr_00310,Beautiful Girl,George Harrison,sgd_033539,George Harrison
lyr_00310,Beautiful Girl,George Harrison,sgd_037030,INXS
lyr_00312,End Of The Line,George Harrison,sgd_000267,Air Supply
lyr_00312,End Of The Line,George Harrison,sgd_006613,George Harrison
lyr_00312,End Of The Line,George Harrison,sgd_018257,Roxy Music
lyr_00312,End Of The Line,George Harrison,sgd_018727,Status Quo
lyr_00312,End Of The Line,George Harrison,sgd_023685,Allman Brothers Band
lyr_00312,End Of The Line,George Harrison,sgd_035378,Hanson
lyr_00312,End Of The Line,George Harrison,sgd_045847,Nina Simone
lyr_00312,End Of The Line,George Harrison,sgd_047105,Overkill
lyr_00314,For You Blue,George Harrison,sgd_006614,George Harrison
lyr_00314,For You Blue,George Harrison,sgd_024733,The Beatles
