id_x,songName,artistName_x,id_y,artistName_y
sgd_000051,Lay All Your Love On Me,ABBA,spa_09356,Helloween
sgd_000051,Lay All Your Love On Me,ABBA,spa_09357,Helloween
sgd_000051,Lay All Your Love On Me,ABBA,spa_09358,Helloween
sgd_000051,Lay All Your Love On Me,ABBA,spa_09359,Helloween
sgd_000051,Lay All Your Love On Me,ABBA,spa_09360,Helloween
sgd_000051,Lay All Your Love On Me,ABBA,spa_09361,Helloween
sgd_000051,Lay All Your Love On Me,ABBA,spa_09362,Helloween
sgd_000051,Lay All Your Love On Me,ABBA,spa_09363,Helloween
sgd_000051,Lay All Your Love On Me,ABBA,spa_09364,Helloween
sgd_000051,Lay All Your Love On Me,ABBA,spa_09365,Information Society
sgd_000051,Lay All Your Love On Me,ABBA,spa_09366,Information Society
sgd_000051,Lay All Your Love On Me,ABBA,spa_09367,Information Society
sgd_000051,Lay All Your Love On Me,ABBA,spa_09368,Information Society
sgd_000051,Lay All Your Love On Me,ABBA,spa_09369,Information Society
sgd_000051,Lay All Your Love On Me,ABBA,spa_09370,Information Society
sgd_000051,Lay All Your Love On Me,ABBA,spa_09371,Information Society
sgd_000051,Lay All Your Love On Me,ABBA,spa_09372,Information Society
sgd_000051,Lay All Your Love On Me,ABBA,spa_09373,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_08609,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_08610,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_08611,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_08612,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_08613,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_08614,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_08615,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_08616,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_08617,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_08618,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_08619,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_08620,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_08621,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_08622,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_08623,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_08624,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_08625,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_08626,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_08627,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_08628,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_08629,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_08630,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_08631,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_08632,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_08633,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_08634,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_08635,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_09347,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_09348,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_09349,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_09350,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_09351,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_09352,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_09353,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_09354,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_09355,Abba
sgd_007689,Lay All Your Love On Me,Helloween,spa_09356,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_09357,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_09358,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_09359,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_09360,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_09361,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_09362,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_09363,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_09364,Helloween
sgd_007689,Lay All Your Love On Me,Helloween,spa_09365,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_09366,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_09367,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_09368,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_09369,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_09370,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_09371,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_09372,Information Society
sgd_007689,Lay All Your Love On Me,Helloween,spa_09373,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_08609,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_08610,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_08611,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_08612,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_08613,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_08614,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_08615,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_08616,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_08617,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_08618,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_08619,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_08620,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_08621,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_08622,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_08623,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_08624,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_08625,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_08626,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_08627,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_08628,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_08629,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_08630,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_08631,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_08632,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_08633,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_08634,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_08635,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_09347,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_09348,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_09349,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_09350,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_09351,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_09352,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_09353,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_09354,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_09355,Abba
sgd_031741,Lay All Your Love On Me,Erasure,spa_09356,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_09357,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_09358,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_09359,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_09360,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_09361,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_09362,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_09363,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_09364,Helloween
sgd_031741,Lay All Your Love On Me,Erasure,spa_09365,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_09366,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_09367,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_09368,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_09369,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_09370,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_09371,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_09372,Information Society
sgd_031741,Lay All Your Love On Me,Erasure,spa_09373,Information Society
sgd_000057,Mamma Mia,ABBA,spa_09242,Abba
sgd_000057,Mamma Mia,ABBA,spa_09243,Abba
sgd_000057,Mamma Mia,ABBA,spa_09244,A Teens
sgd_000057,Mamma Mia,ABBA,spa_09245,A Teens
sgd_000067,"Nina, Pretty Ballerina",ABBA,spa_09398,Abba
sgd_000074,Put On Your White Sombrero,ABBA,spa_09374,Abba
sgd_000078,Rock Me,ABBA,spa_07877,Great White
sgd_000078,Rock Me,ABBA,spa_09234,Abba
sgd_011310,Rock Me,Leann Rimes,spa_07877,Great White
sgd_011310,Rock Me,Leann Rimes,spa_09234,Abba
sgd_014984,Rock Me,One Direction,spa_07877,Great White
sgd_014984,Rock Me,One Direction,spa_09234,Abba
sgd_030358,Rock Me,Doors,spa_07877,Great White
sgd_030358,Rock Me,Doors,spa_09234,Abba
sgd_000084,Slipping Through My Fingers,ABBA,spa_09375,Abba
sgd_000091,Take A Chance On Me,ABBA,spa_09198,Abba
sgd_000091,Take A Chance On Me,ABBA,spa_09199,Abba
sgd_000091,Take A Chance On Me,ABBA,spa_09200,Abba
sgd_000091,Take A Chance On Me,ABBA,spa_09201,Erasure
sgd_000091,Take A Chance On Me,ABBA,spa_09202,Erasure
sgd_000091,Take A Chance On Me,ABBA,spa_09203,Erasure
sgd_000091,Take A Chance On Me,ABBA,spa_09204,A Teens
sgd_000091,Take A Chance On Me,ABBA,spa_09205,A Teens
sgd_000091,Take A Chance On Me,ABBA,spa_09206,A Teens
sgd_005301,Take A Chance On Me,Erasure,spa_09198,Abba
sgd_005301,Take A Chance On Me,Erasure,spa_09199,Abba
sgd_005301,Take A Chance On Me,Erasure,spa_09200,Abba
sgd_005301,Take A Chance On Me,Erasure,spa_09201,Erasure
sgd_005301,Take A Chance On Me,Erasure,spa_09202,Erasure
sgd_005301,Take A Chance On Me,Erasure,spa_09203,Erasure
sgd_005301,Take A Chance On Me,Erasure,spa_09204,A Teens
sgd_005301,Take A Chance On Me,Erasure,spa_09205,A Teens
sgd_005301,Take A Chance On Me,Erasure,spa_09206,A Teens
sgd_000098,The Visitors,ABBA,spa_06387,Abba
sgd_000119,Happy Nation,Ace Of Base,spa_09401,Ace Of Base
sgd_000125,Who Am I,Ace Of Base,spa_08540,Beenie Man
sgd_023125,Who Am I,Air Supply,spa_08540,Beenie Man
sgd_000138,Hello,Adele,spa_00574,The Bates
sgd_000138,Hello,Adele,spa_00575,Shakespears Sister
sgd_000138,Hello,Adele,spa_00576,Queensberry
sgd_000138,Hello,Adele,spa_00674,The Bates
sgd_000138,Hello,Adele,spa_00675,Shakespears Sister
sgd_000138,Hello,Adele,spa_00676,Queensberry
sgd_000138,Hello,Adele,spa_00950,The Bates
sgd_000138,Hello,Adele,spa_00951,Shakespears Sister
sgd_000138,Hello,Adele,spa_00952,Queensberry
sgd_000138,Hello,Adele,spa_01083,The Bates
sgd_000138,Hello,Adele,spa_01084,Shakespears Sister
sgd_000138,Hello,Adele,spa_01085,Queensberry
sgd_002890,Hello,Christina Aguilera,spa_00574,The Bates
sgd_002890,Hello,Christina Aguilera,spa_00575,Shakespears Sister
sgd_002890,Hello,Christina Aguilera,spa_00576,Queensberry
sgd_002890,Hello,Christina Aguilera,spa_00674,The Bates
sgd_002890,Hello,Christina Aguilera,spa_00675,Shakespears Sister
sgd_002890,Hello,Christina Aguilera,spa_00676,Queensberry
sgd_002890,Hello,Christina Aguilera,spa_00950,The Bates
sgd_002890,Hello,Christina Aguilera,spa_00951,Shakespears Sister
sgd_002890,Hello,Christina Aguilera,spa_00952,Queensberry
sgd_002890,Hello,Christina Aguilera,spa_01083,The Bates
sgd_002890,Hello,Christina Aguilera,spa_01084,Shakespears Sister
sgd_002890,Hello,Christina Aguilera,spa_01085,Queensberry
sgd_004738,Hello,Electric Light Orchestra,spa_00574,The Bates
sgd_004738,Hello,Electric Light Orchestra,spa_00575,Shakespears Sister
sgd_004738,Hello,Electric Light Orchestra,spa_00576,Queensberry
sgd_004738,Hello,Electric Light Orchestra,spa_00674,The Bates
sgd_004738,Hello,Electric Light Orchestra,spa_00675,Shakespears Sister
sgd_004738,Hello,Electric Light Orchestra,spa_00676,Queensberry
sgd_004738,Hello,Electric Light Orchestra,spa_00950,The Bates
sgd_004738,Hello,Electric Light Orchestra,spa_00951,Shakespears Sister
sgd_004738,Hello,Electric Light Orchestra,spa_00952,Queensberry
sgd_004738,Hello,Electric Light Orchestra,spa_01083,The Bates
sgd_004738,Hello,Electric Light Orchestra,spa_01084,Shakespears Sister
sgd_004738,Hello,Electric Light Orchestra,spa_01085,Queensberry
sgd_005550,Hello,Evanescence,spa_00574,The Bates
sgd_005550,Hello,Evanescence,spa_00575,Shakespears Sister
sgd_005550,Hello,Evanescence,spa_00576,Queensberry
sgd_005550,Hello,Evanescence,spa_00674,The Bates
sgd_005550,Hello,Evanescence,spa_00675,Shakespears Sister
sgd_005550,Hello,Evanescence,spa_00676,Queensberry
sgd_005550,Hello,Evanescence,spa_00950,The Bates
sgd_005550,Hello,Evanescence,spa_00951,Shakespears Sister
sgd_005550,Hello,Evanescence,spa_00952,Queensberry
sgd_005550,Hello,Evanescence,spa_01083,The Bates
sgd_005550,Hello,Evanescence,spa_01084,Shakespears Sister
sgd_005550,Hello,Evanescence,spa_01085,Queensberry
sgd_006869,Hello,Glee,spa_00574,The Bates
sgd_006869,Hello,Glee,spa_00575,Shakespears Sister
sgd_006869,Hello,Glee,spa_00576,Queensberry
sgd_006869,Hello,Glee,spa_00674,The Bates
sgd_006869,Hello,Glee,spa_00675,Shakespears Sister
sgd_006869,Hello,Glee,spa_00676,Queensberry
sgd_006869,Hello,Glee,spa_00950,The Bates
sgd_006869,Hello,Glee,spa_00951,Shakespears Sister
sgd_006869,Hello,Glee,spa_00952,Queensberry
sgd_006869,Hello,Glee,spa_01083,The Bates
sgd_006869,Hello,Glee,spa_01084,Shakespears Sister
sgd_006869,Hello,Glee,spa_01085,Queensberry
sgd_011734,Hello,Lionel Richie,spa_00574,The Bates
sgd_011734,Hello,Lionel Richie,spa_00575,Shakespears Sister
sgd_011734,Hello,Lionel Richie,spa_00576,Queensberry
sgd_011734,Hello,Lionel Richie,spa_00674,The Bates
sgd_011734,Hello,Lionel Richie,spa_00675,Shakespears Sister
sgd_011734,Hello,Lionel Richie,spa_00676,Queensberry
sgd_011734,Hello,Lionel Richie,spa_00950,The Bates
sgd_011734,Hello,Lionel Richie,spa_00951,Shakespears Sister
sgd_011734,Hello,Lionel Richie,spa_00952,Queensberry
sgd_011734,Hello,Lionel Richie,spa_01083,The Bates
sgd_011734,Hello,Lionel Richie,spa_01084,Shakespears Sister
sgd_011734,Hello,Lionel Richie,spa_01085,Queensberry
sgd_012219,Hello,Luther Vandross,spa_00574,The Bates
sgd_012219,Hello,Luther Vandross,spa_00575,Shakespears Sister
sgd_012219,Hello,Luther Vandross,spa_00576,Queensberry
sgd_012219,Hello,Luther Vandross,spa_00674,The Bates
sgd_012219,Hello,Luther Vandross,spa_00675,Shakespears Sister
sgd_012219,Hello,Luther Vandross,spa_00676,Queensberry
sgd_012219,Hello,Luther Vandross,spa_00950,The Bates
sgd_012219,Hello,Luther Vandross,spa_00951,Shakespears Sister
sgd_012219,Hello,Luther Vandross,spa_00952,Queensberry
sgd_012219,Hello,Luther Vandross,spa_01083,The Bates
sgd_012219,Hello,Luther Vandross,spa_01084,Shakespears Sister
sgd_012219,Hello,Luther Vandross,spa_01085,Queensberry
sgd_031403,Hello,Eminem,spa_00574,The Bates
sgd_031403,Hello,Eminem,spa_00575,Shakespears Sister
sgd_031403,Hello,Eminem,spa_00576,Queensberry
sgd_031403,Hello,Eminem,spa_00674,The Bates
sgd_031403,Hello,Eminem,spa_00675,Shakespears Sister
sgd_031403,Hello,Eminem,spa_00676,Queensberry
sgd_031403,Hello,Eminem,spa_00950,The Bates
sgd_031403,Hello,Eminem,spa_00951,Shakespears Sister
sgd_031403,Hello,Eminem,spa_00952,Queensberry
sgd_031403,Hello,Eminem,spa_01083,The Bates
sgd_031403,Hello,Eminem,spa_01084,Shakespears Sister
sgd_031403,Hello,Eminem,spa_01085,Queensberry
sgd_039680,Hello,Kelly Clarkson,spa_00574,The Bates
sgd_039680,Hello,Kelly Clarkson,spa_00575,Shakespears Sister
sgd_039680,Hello,Kelly Clarkson,spa_00576,Queensberry
sgd_039680,Hello,Kelly Clarkson,spa_00674,The Bates
sgd_039680,Hello,Kelly Clarkson,spa_00675,Shakespears Sister
sgd_039680,Hello,Kelly Clarkson,spa_00676,Queensberry
sgd_039680,Hello,Kelly Clarkson,spa_00950,The Bates
sgd_039680,Hello,Kelly Clarkson,spa_00951,Shakespears Sister
sgd_039680,Hello,Kelly Clarkson,spa_00952,Queensberry
sgd_039680,Hello,Kelly Clarkson,spa_01083,The Bates
sgd_039680,Hello,Kelly Clarkson,spa_01084,Shakespears Sister
sgd_039680,Hello,Kelly Clarkson,spa_01085,Queensberry
sgd_041927,Hello,LL Cool J,spa_00574,The Bates
sgd_041927,Hello,LL Cool J,spa_00575,Shakespears Sister
sgd_041927,Hello,LL Cool J,spa_00576,Queensberry
sgd_041927,Hello,LL Cool J,spa_00674,The Bates
sgd_041927,Hello,LL Cool J,spa_00675,Shakespears Sister
sgd_041927,Hello,LL Cool J,spa_00676,Queensberry
sgd_041927,Hello,LL Cool J,spa_00950,The Bates
sgd_041927,Hello,LL Cool J,spa_00951,Shakespears Sister
sgd_041927,Hello,LL Cool J,spa_00952,Queensberry
sgd_041927,Hello,LL Cool J,spa_01083,The Bates
sgd_041927,Hello,LL Cool J,spa_01084,Shakespears Sister
sgd_041927,Hello,LL Cool J,spa_01085,Queensberry
sgd_043119,Hello,Maroon 5,spa_00574,The Bates
sgd_043119,Hello,Maroon 5,spa_00575,Shakespears Sister
sgd_043119,Hello,Maroon 5,spa_00576,Queensberry
sgd_043119,Hello,Maroon 5,spa_00674,The Bates
sgd_043119,Hello,Maroon 5,spa_00675,Shakespears Sister
sgd_043119,Hello,Maroon 5,spa_00676,Queensberry
sgd_043119,Hello,Maroon 5,spa_00950,The Bates
sgd_043119,Hello,Maroon 5,spa_00951,Shakespears Sister
sgd_043119,Hello,Maroon 5,spa_00952,Queensberry
sgd_043119,Hello,Maroon 5,spa_01083,The Bates
sgd_043119,Hello,Maroon 5,spa_01084,Shakespears Sister
sgd_043119,Hello,Maroon 5,spa_01085,Queensberry
sgd_000151,Falling In Love,Aerosmith,spa_07876,Aerosmith
sgd_007004,Falling In Love,Gloria Estefan,spa_07876,Aerosmith
sgd_051432,Falling In Love,Scorpions,spa_07876,Aerosmith
sgd_054526,Falling In Love,Uriah Heep,spa_07876,Aerosmith
sgd_000153,Get It Up,Aerosmith,spa_07946,Aerosmith
sgd_035718,Get It Up,Helloween,spa_07946,Aerosmith
sgd_000160,Love Me Two Times,Aerosmith,spa_08152,The Doors
sgd_000187,Rag Doll,Aerosmith,spa_07709,Aerosmith
sgd_033056,Rag Doll,Frankie Valli,spa_07709,Aerosmith
sgd_000191,Remember,Aerosmith,spa_07747,The Shangri Las
sgd_000191,Remember,Aerosmith,spa_07748,The Shangri Las
sgd_000191,Remember,Aerosmith,spa_07749,The Shangri Las
sgd_000191,Remember,Aerosmith,spa_07750,The Shangri Las
sgd_000191,Remember,Aerosmith,spa_07751,Aerosmith
sgd_000191,Remember,Aerosmith,spa_07752,Aerosmith
sgd_000191,Remember,Aerosmith,spa_07753,Aerosmith
sgd_000191,Remember,Aerosmith,spa_07754,Aerosmith
sgd_008752,Remember,Irving Berlin,spa_07747,The Shangri Las
sgd_008752,Remember,Irving Berlin,spa_07748,The Shangri Las
sgd_008752,Remember,Irving Berlin,spa_07749,The Shangri Las
sgd_008752,Remember,Irving Berlin,spa_07750,The Shangri Las
sgd_008752,Remember,Irving Berlin,spa_07751,Aerosmith
sgd_008752,Remember,Irving Berlin,spa_07752,Aerosmith
sgd_008752,Remember,Irving Berlin,spa_07753,Aerosmith
sgd_008752,Remember,Irving Berlin,spa_07754,Aerosmith
sgd_025342,Remember,Billie Holiday,spa_07747,The Shangri Las
sgd_025342,Remember,Billie Holiday,spa_07748,The Shangri Las
sgd_025342,Remember,Billie Holiday,spa_07749,The Shangri Las
sgd_025342,Remember,Billie Holiday,spa_07750,The Shangri Las
sgd_025342,Remember,Billie Holiday,spa_07751,Aerosmith
sgd_025342,Remember,Billie Holiday,spa_07752,Aerosmith
sgd_025342,Remember,Billie Holiday,spa_07753,Aerosmith
sgd_025342,Remember,Billie Holiday,spa_07754,Aerosmith
sgd_027725,Remember,Christina Aguilera,spa_07747,The Shangri Las
sgd_027725,Remember,Christina Aguilera,spa_07748,The Shangri Las
sgd_027725,Remember,Christina Aguilera,spa_07749,The Shangri Las
sgd_027725,Remember,Christina Aguilera,spa_07750,The Shangri Las
sgd_027725,Remember,Christina Aguilera,spa_07751,Aerosmith
sgd_027725,Remember,Christina Aguilera,spa_07752,Aerosmith
sgd_027725,Remember,Christina Aguilera,spa_07753,Aerosmith
sgd_027725,Remember,Christina Aguilera,spa_07754,Aerosmith
sgd_033127,Remember,Free,spa_07747,The Shangri Las
sgd_033127,Remember,Free,spa_07748,The Shangri Las
sgd_033127,Remember,Free,spa_07749,The Shangri Las
sgd_033127,Remember,Free,spa_07750,The Shangri Las
sgd_033127,Remember,Free,spa_07751,Aerosmith
sgd_033127,Remember,Free,spa_07752,Aerosmith
sgd_033127,Remember,Free,spa_07753,Aerosmith
sgd_033127,Remember,Free,spa_07754,Aerosmith
sgd_037815,Remember,Jimi Hendrix,spa_07747,The Shangri Las
sgd_037815,Remember,Jimi Hendrix,spa_07748,The Shangri Las
sgd_037815,Remember,Jimi Hendrix,spa_07749,The Shangri Las
sgd_037815,Remember,Jimi Hendrix,spa_07750,The Shangri Las
sgd_037815,Remember,Jimi Hendrix,spa_07751,Aerosmith
sgd_037815,Remember,Jimi Hendrix,spa_07752,Aerosmith
sgd_037815,Remember,Jimi Hendrix,spa_07753,Aerosmith
sgd_037815,Remember,Jimi Hendrix,spa_07754,Aerosmith
sgd_052606,Remember,Supertramp,spa_07747,The Shangri Las
sgd_052606,Remember,Supertramp,spa_07748,The Shangri Las
sgd_052606,Remember,Supertramp,spa_07749,The Shangri Las
sgd_052606,Remember,Supertramp,spa_07750,The Shangri Las
sgd_052606,Remember,Supertramp,spa_07751,Aerosmith
sgd_052606,Remember,Supertramp,spa_07752,Aerosmith
sgd_052606,Remember,Supertramp,spa_07753,Aerosmith
sgd_052606,Remember,Supertramp,spa_07754,Aerosmith
sgd_000206,Something,Aerosmith,spa_09160,Shirley Bassey
sgd_000206,Something,Aerosmith,spa_09161,Shirley Bassey
sgd_000206,Something,Aerosmith,spa_09162,The Beatles
sgd_000206,Something,Aerosmith,spa_09163,The Beatles
sgd_007715,Something,Helloween,spa_09160,Shirley Bassey
sgd_007715,Something,Helloween,spa_09161,Shirley Bassey
sgd_007715,Something,Helloween,spa_09162,The Beatles
sgd_007715,Something,Helloween,spa_09163,The Beatles
sgd_030505,Something,Drake,spa_09160,Shirley Bassey
sgd_030505,Something,Drake,spa_09161,Shirley Bassey
sgd_030505,Something,Drake,spa_09162,The Beatles
sgd_030505,Something,Drake,spa_09163,The Beatles
sgd_033612,Something,George Harrison,spa_09160,Shirley Bassey
sgd_033612,Something,George Harrison,spa_09161,Shirley Bassey
sgd_033612,Something,George Harrison,spa_09162,The Beatles
sgd_033612,Something,George Harrison,spa_09163,The Beatles
sgd_000213,Sunshine,Aerosmith,spa_09430,Jonathan Edwards
sgd_000536,Sunshine,Alice In Chains,spa_09430,Jonathan Edwards
sgd_003834,Sunshine,David Guetta,spa_09430,Jonathan Edwards
sgd_025541,Sunshine,Bing Crosby,spa_09430,Jonathan Edwards
sgd_032153,Sunshine,Everclear,spa_09430,Jonathan Edwards
sgd_040530,Sunshine,Kirk Franklin,spa_09430,Jonathan Edwards
sgd_045112,Sunshine,Nazareth,spa_09430,Jonathan Edwards
sgd_054608,Sunshine,Uriah Heep,spa_09430,Jonathan Edwards
sgd_055030,Sunshine,Vertical Horizon,spa_09430,Jonathan Edwards
sgd_057560,Sunshine,Z-Ro,spa_09430,Jonathan Edwards
sgd_000271,Evil Woman,Air Supply,spa_07758,Crow
sgd_000271,Evil Woman,Air Supply,spa_07759,Black Sabbath
