id_x,id_y,TF
mil_2021,spa_05022,TRUE
mil_2042,spa_03685,TRUE
mil_2118,spa_05010,TRUE
mil_2122,spa_05647,TRUE
mil_2226,spa_05108,TRUE
mil_2321,spa_08250,TRUE
mil_2337,spa_01702,TRUE
mil_2381,spa_01264,TRUE
mil_2407,spa_00224,TRUE
mil_2497,spa_00136,TRUE
mil_2584,spa_05501,TRUE
mil_2610,spa_09833,TRUE
mil_2621,spa_03266,TRUE
mil_2672,spa_09211,TRUE
mil_2691,spa_02523,TRUE
mil_2728,spa_03605,TRUE
mil_2760,spa_00099,TRUE
mil_2821,spa_05619,TRUE
mil_2838,spa_05351,TRUE
mil_2989,spa_01894,TRUE
mil_3016,spa_07963,TRUE
mil_3054,spa_07747,TRUE
mil_3067,spa_01097,TRUE
mil_3109,spa_08320,TRUE
mil_3134,spa_01943,TRUE
mil_3140,spa_02867,TRUE
mil_3184,spa_08093,TRUE
mil_3197,spa_08116,TRUE
mil_3293,spa_05461,TRUE
mil_3310,spa_06065,TRUE
mil_3317,spa_04831,TRUE
mil_3326,spa_07744,TRUE
mil_3333,spa_02455,TRUE
mil_3379,spa_09623,TRUE
mil_3428,spa_01637,TRUE
mil_3456,spa_03924,TRUE
mil_3509,spa_05914,TRUE
mil_3530,spa_08382,TRUE
mil_3532,spa_05541,TRUE
mil_3583,spa_06376,TRUE
mil_3603,spa_06812,TRUE
mil_3636,spa_04964,TRUE
mil_3756,spa_04063,TRUE
mil_3812,spa_05540,TRUE
mil_3837,spa_04862,TRUE
mil_3991,spa_05620,TRUE
mil_4003,spa_03962,TRUE
mil_4051,spa_05109,TRUE
mil_4071,spa_03563,TRUE
mil_4075,spa_08700,TRUE
mil_4114,spa_09265,TRUE
mil_4232,spa_09587,TRUE
mil_4248,spa_05135,TRUE
mil_4280,spa_09234,TRUE
mil_4351,spa_00869,TRUE
mil_4404,spa_02140,TRUE
mil_4413,spa_07638,TRUE
mil_4433,spa_01265,TRUE
mil_4550,spa_03320,TRUE
mil_4580,spa_05166,TRUE
mil_4608,spa_07233,TRUE
mil_4609,spa_00547,TRUE
mil_4629,spa_09624,TRUE
mil_4695,spa_05854,TRUE
mil_4696,spa_06076,TRUE
mil_4711,spa_06668,TRUE
mil_4712,spa_00995,TRUE
mil_0004,spa_08865,TRUE
mil_2342,spa_08865,TRUE
mil_0019,spa_00272,TRUE
mil_0019,spa_06650,TRUE
mil_0019,spa_08191,TRUE
mil_3992,spa_00272,TRUE
mil_3992,spa_06650,TRUE
mil_3992,spa_08191,TRUE
mil_0029,spa_07847,TRUE
mil_0029,spa_09849,TRUE
mil_0030,spa_04518,TRUE
mil_0044,spa_08766,TRUE
mil_0060,spa_09725,TRUE
mil_0998,spa_09725,TRUE
mil_1426,spa_09725,TRUE
mil_0065,spa_04624,TRUE
mil_0065,spa_04628,TRUE
mil_0065,spa_06342,TRUE
mil_0065,spa_07012,TRUE
mil_0065,spa_09043,TRUE
mil_0072,spa_08405,TRUE
mil_0077,spa_00151,TRUE
mil_0077,spa_05059,TRUE
mil_0077,spa_08803,TRUE
mil_0088,spa_02283,TRUE
mil_0088,spa_03196,TRUE
mil_0088,spa_05448,TRUE
mil_1356,spa_02283,TRUE
mil_1356,spa_03196,TRUE
mil_1356,spa_05448,TRUE
mil_0092,spa_02734,TRUE
mil_0092,spa_05490,TRUE
mil_0100,spa_06407,TRUE
mil_0102,spa_04525,TRUE
mil_0102,spa_06676,TRUE
mil_0102,spa_06993,TRUE
mil_0102,spa_07667,TRUE
mil_0116,spa_00304,TRUE
mil_0116,spa_02516,TRUE
mil_0116,spa_02895,TRUE
mil_0116,spa_04552,TRUE
mil_0116,spa_07052,TRUE
mil_0116,spa_09011,TRUE
mil_0118,spa_06378,TRUE
mil_0124,spa_03921,TRUE
mil_0124,spa_04311,TRUE
mil_0124,spa_08347,TRUE
mil_0124,spa_09265,TRUE
mil_0576,spa_03921,TRUE
mil_0576,spa_04311,TRUE
mil_0576,spa_08347,TRUE
mil_0576,spa_09265,TRUE
mil_1239,spa_03921,TRUE
mil_1239,spa_04311,TRUE
mil_1239,spa_08347,TRUE
mil_1239,spa_09265,TRUE
mil_1280,spa_03921,TRUE
mil_1280,spa_04311,TRUE
mil_1280,spa_08347,TRUE
mil_1280,spa_09265,TRUE
mil_2803,spa_03921,TRUE
mil_2803,spa_04311,TRUE
mil_2803,spa_08347,TRUE
mil_2803,spa_09265,TRUE
mil_3544,spa_03921,TRUE
mil_3544,spa_04311,TRUE
mil_3544,spa_08347,TRUE
mil_3544,spa_09265,TRUE
mil_4114,spa_03921,TRUE
mil_4114,spa_04311,TRUE
mil_4114,spa_08347,TRUE
mil_4114,spa_09265,TRUE
mil_4434,spa_03921,TRUE
mil_4434,spa_04311,TRUE
mil_4434,spa_08347,TRUE
mil_4434,spa_09265,TRUE
mil_4501,spa_03921,TRUE
mil_4501,spa_04311,TRUE
mil_4501,spa_08347,TRUE
mil_4501,spa_09265,TRUE
mil_4502,spa_03921,TRUE
mil_4502,spa_04311,TRUE
mil_4502,spa_08347,TRUE
mil_4502,spa_09265,TRUE
mil_0134,spa_00836,TRUE
mil_0134,spa_02180,TRUE
mil_0134,spa_03465,TRUE
mil_0134,spa_03625,TRUE
mil_0134,spa_08476,TRUE
mil_0135,spa_01082,TRUE
mil_2639,spa_01082,TRUE
mil_3323,spa_01082,TRUE
mil_0150,spa_03729,TRUE
mil_0158,spa_08801,TRUE
mil_0167,spa_07935,TRUE
mil_0186,spa_05141,TRUE
mil_0201,spa_04193,TRUE
mil_0201,spa_05113,TRUE
mil_0204,spa_01779,TRUE
mil_0204,spa_04176,TRUE
mil_0204,spa_07077,TRUE
mil_0205,spa_02834,TRUE
mil_0211,spa_02178,TRUE
mil_0215,spa_03578,TRUE
mil_0636,spa_03578,TRUE
mil_0229,spa_01494,TRUE
mil_0229,spa_01498,TRUE
mil_0229,spa_01559,TRUE
mil_0229,spa_01793,TRUE
mil_0229,spa_04158,TRUE
mil_0229,spa_05546,TRUE
mil_0229,spa_07224,TRUE
mil_0229,spa_08068,TRUE
mil_0229,spa_08833,TRUE
mil_0229,spa_09814,TRUE
mil_3145,spa_01494,TRUE
mil_3145,spa_01498,TRUE
mil_3145,spa_01559,TRUE
mil_3145,spa_01793,TRUE
mil_3145,spa_04158,TRUE
mil_3145,spa_05546,TRUE
mil_3145,spa_07224,TRUE
mil_3145,spa_08068,TRUE
mil_3145,spa_08833,TRUE
mil_3145,spa_09814,TRUE
mil_0233,spa_04061,TRUE
mil_0233,spa_05175,TRUE
mil_0233,spa_05176,TRUE
mil_0239,spa_01218,TRUE
mil_0239,spa_06675,TRUE
mil_0242,spa_06100,TRUE
mil_0259,spa_05817,TRUE
mil_0260,spa_03614,TRUE
mil_0260,spa_03951,TRUE
mil_0260,spa_06372,TRUE
mil_0269,spa_01009,TRUE
mil_0273,spa_06456,TRUE
mil_0273,spa_08431,TRUE
mil_0275,spa_00551,TRUE
mil_0275,spa_02277,TRUE
mil_0275,spa_05467,TRUE
mil_0282,spa_06597,TRUE
mil_0291,spa_06786,TRUE
mil_0291,spa_10000,TRUE
mil_0406,spa_06786,TRUE
mil_0406,spa_10000,TRUE
mil_3496,spa_06786,TRUE
mil_3496,spa_10000,TRUE
mil_0294,spa_08589,TRUE
mil_0297,spa_00938,TRUE
mil_0303,spa_03721,TRUE
mil_0303,spa_08546,TRUE
mil_0310,spa_02302,TRUE
mil_0340,spa_04675,TRUE
mil_0340,spa_09179,TRUE
mil_0351,spa_04068,TRUE
mil_0351,spa_05338,TRUE
mil_0351,spa_06340,TRUE
mil_0351,spa_07776,TRUE
mil_1004,spa_04068,TRUE
mil_1004,spa_05338,TRUE
mil_1004,spa_06340,TRUE
mil_1004,spa_07776,TRUE
mil_0352,spa_01367,TRUE
mil_0355,spa_00586,TRUE
mil_0355,spa_08621,TRUE
mil_0355,spa_09914,TRUE
mil_0530,spa_00586,TRUE
mil_0530,spa_08621,TRUE
mil_0530,spa_09914,TRUE
mil_3928,spa_00586,TRUE
mil_3928,spa_08621,TRUE
mil_3928,spa_09914,TRUE
mil_0358,spa_03348,TRUE
mil_3817,spa_03348,TRUE
mil_0368,spa_01287,TRUE
mil_0368,spa_02404,TRUE
mil_0390,spa_03050,TRUE
mil_0390,spa_04728,TRUE
mil_0390,spa_06280,TRUE
mil_0390,spa_07880,TRUE
mil_0390,spa_09860,TRUE
mil_0391,spa_03742,TRUE
mil_0412,spa_06463,TRUE
mil_0434,spa_01288,TRUE
mil_0440,spa_04169,TRUE
mil_0450,spa_03955,TRUE
mil_0475,spa_01901,TRUE
mil_0475,spa_03524,TRUE
mil_0475,spa_07988,TRUE
mil_1009,spa_01901,TRUE
mil_1009,spa_03524,TRUE
mil_1009,spa_07988,TRUE
mil_0480,spa_03521,TRUE
mil_1061,spa_03521,TRUE
mil_1562,spa_03521,TRUE
mil_1611,spa_03521,TRUE
mil_3953,spa_03521,TRUE
mil_0485,spa_02287,TRUE
mil_0490,spa_05552,TRUE
mil_0500,spa_02374,TRUE
mil_0500,spa_08155,TRUE
mil_0500,spa_08704,TRUE
mil_0817,spa_02374,TRUE
mil_0817,spa_08155,TRUE
mil_0817,spa_08704,TRUE
mil_0517,spa_00953,TRUE
mil_0517,spa_02525,TRUE
mil_0517,spa_08194,TRUE
mil_1658,spa_00953,TRUE
mil_1658,spa_02525,TRUE
mil_1658,spa_08194,TRUE
mil_0526,spa_03775,TRUE
mil_0541,spa_05711,TRUE
mil_0541,spa_09829,TRUE
mil_0548,spa_03784,TRUE
mil_1583,spa_03784,TRUE
mil_0550,spa_00462,TRUE
mil_0550,spa_05850,TRUE
mil_0550,spa_08902,TRUE
mil_4272,spa_00462,TRUE
mil_4272,spa_05850,TRUE
mil_4272,spa_08902,TRUE
mil_0563,spa_01913,TRUE
mil_0575,spa_04126,TRUE
mil_0589,spa_03178,TRUE
mil_0589,spa_04709,TRUE
mil_0594,spa_01474,TRUE
mil_0594,spa_01486,TRUE
mil_0594,spa_01487,TRUE
mil_0594,spa_04716,TRUE
mil_0594,spa_04727,TRUE
mil_0594,spa_06279,TRUE
mil_0594,spa_07862,TRUE
mil_0594,spa_07870,TRUE
mil_0594,spa_07871,TRUE
mil_0594,spa_09430,TRUE
mil_0595,spa_04541,TRUE
mil_0597,spa_04343,TRUE
mil_1796,spa_04343,TRUE
mil_0599,spa_00605,TRUE
mil_0599,spa_03696,TRUE
mil_0599,spa_04892,TRUE
mil_0599,spa_06720,TRUE
mil_0599,spa_08012,TRUE
mil_0599,spa_09819,TRUE
mil_0610,spa_08928,TRUE
mil_0616,spa_08478,TRUE
mil_0616,spa_09606,TRUE
mil_0628,spa_02118,TRUE
mil_0634,spa_00230,TRUE
mil_0634,spa_08501,TRUE
mil_0642,spa_05733,TRUE
mil_0642,spa_06576,TRUE
mil_0652,spa_03604,TRUE
mil_0656,spa_09698,TRUE
mil_0657,spa_06938,TRUE
mil_0657,spa_07540,TRUE
mil_3367,spa_06938,TRUE
mil_3367,spa_07540,TRUE
mil_0659,spa_06792,TRUE
mil_0673,spa_06464,TRUE
mil_0678,spa_00872,TRUE
mil_1156,spa_00872,TRUE
mil_0679,spa_00844,TRUE
mil_0679,spa_01455,TRUE
mil_0679,spa_06113,TRUE
mil_0951,spa_00844,TRUE
mil_0951,spa_01455,TRUE
mil_0951,spa_06113,TRUE
mil_2828,spa_00844,TRUE
mil_2828,spa_01455,TRUE
mil_2828,spa_06113,TRUE
mil_3057,spa_00844,TRUE
mil_3057,spa_01455,TRUE
mil_3057,spa_06113,TRUE
mil_0694,spa_08533,TRUE
mil_0707,spa_04435,TRUE
mil_0710,spa_03026,TRUE
mil_0718,spa_05655,TRUE
mil_0736,spa_03675,TRUE
mil_0736,spa_05586,TRUE
mil_0744,spa_03249,TRUE
mil_0745,spa_02251,TRUE
mil_0756,spa_00429,TRUE
mil_0756,spa_03175,TRUE
mil_0762,spa_01462,TRUE
mil_0762,spa_04530,TRUE
mil_0770,spa_08823,TRUE
mil_0775,spa_03615,TRUE
mil_0775,spa_08696,TRUE
mil_0792,spa_09124,TRUE
mil_4183,spa_09124,TRUE
mil_0795,spa_08809,TRUE
mil_0816,spa_05618,TRUE
mil_0816,spa_08999,TRUE
mil_4748,spa_05618,TRUE
mil_4748,spa_08999,TRUE
mil_0820,spa_02977,TRUE
mil_0820,spa_04752,TRUE
mil_0820,spa_04753,TRUE
mil_0820,spa_09356,TRUE
mil_2255,spa_02977,TRUE
mil_2255,spa_04752,TRUE
mil_2255,spa_04753,TRUE
mil_2255,spa_09356,TRUE
mil_4773,spa_02977,TRUE
mil_4773,spa_04752,TRUE
mil_4773,spa_04753,TRUE
mil_4773,spa_09356,TRUE
mil_0822,spa_04498,TRUE
mil_0822,spa_06243,TRUE
mil_0827,spa_07624,TRUE
mil_2128,spa_07624,TRUE
mil_2218,spa_07624,TRUE
mil_0831,spa_02028,TRUE
mil_0849,spa_09181,TRUE
mil_0855,spa_01267,TRUE
mil_0855,spa_02831,TRUE
mil_0863,spa_03673,TRUE
mil_0869,spa_03523,TRUE
mil_0876,spa_08905,TRUE
mil_0879,spa_01762,TRUE
mil_0879,spa_01946,TRUE
mil_2557,spa_01762,TRUE
mil_2557,spa_01946,TRUE
mil_0889,spa_07669,TRUE
mil_3652,spa_07669,TRUE
mil_4266,spa_07669,TRUE
mil_0894,spa_09972,TRUE
mil_0903,spa_05219,TRUE
mil_0903,spa_05971,TRUE
mil_2397,spa_05219,TRUE
mil_2397,spa_05971,TRUE
mil_0914,spa_01473,TRUE
mil_0914,spa_06275,TRUE
mil_0914,spa_06276,TRUE
mil_0914,spa_06288,TRUE
mil_0914,spa_06293,TRUE
mil_0914,spa_06294,TRUE
mil_0914,spa_09438,TRUE
mil_0916,spa_00860,TRUE
mil_0916,spa_09522,TRUE
mil_3825,spa_00860,TRUE
mil_3825,spa_09522,TRUE
mil_0927,spa_02752,TRUE
mil_0954,spa_05121,TRUE
mil_0954,spa_06082,TRUE
mil_0001,spa_00001,FALSE
mil_0002,spa_00002,FALSE
mil_0003,spa_00003,FALSE
mil_0004,spa_00004,FALSE
mil_0005,spa_00005,FALSE
mil_0006,spa_00006,FALSE
mil_0007,spa_00007,FALSE
mil_0008,spa_00008,FALSE
mil_0009,spa_00009,FALSE
mil_0010,spa_00010,FALSE
mil_0011,spa_00011,FALSE
mil_0012,spa_00012,FALSE
mil_0013,spa_00013,FALSE
mil_0014,spa_00014,FALSE
mil_0015,spa_00015,FALSE
mil_0016,spa_00016,FALSE
mil_0017,spa_00017,FALSE
mil_0018,spa_00018,FALSE
mil_0019,spa_00019,FALSE
mil_0020,spa_00020,FALSE
mil_0021,spa_00021,FALSE
mil_0022,spa_00022,FALSE
mil_0023,spa_00023,FALSE
mil_0024,spa_00024,FALSE
mil_0025,spa_00025,FALSE
mil_0026,spa_00026,FALSE
mil_0027,spa_00027,FALSE
mil_0028,spa_00028,FALSE
mil_0029,spa_00029,FALSE
mil_0030,spa_00030,FALSE
mil_0031,spa_00031,FALSE
mil_0032,spa_00032,FALSE
mil_0033,spa_00033,FALSE
mil_0034,spa_00034,FALSE
mil_0035,spa_00035,FALSE
mil_0036,spa_00036,FALSE
mil_0037,spa_00037,FALSE
mil_0038,spa_00038,FALSE
mil_0039,spa_00039,FALSE
mil_0040,spa_00040,FALSE
mil_0041,spa_00041,FALSE
mil_0042,spa_00042,FALSE
mil_0043,spa_00043,FALSE
mil_0044,spa_00044,FALSE
mil_0045,spa_00045,FALSE
mil_0046,spa_00046,FALSE
mil_0047,spa_00047,FALSE
mil_0048,spa_00048,FALSE
mil_0049,spa_00049,FALSE
mil_0050,spa_00050,FALSE
mil_0051,spa_00051,FALSE
mil_0052,spa_00052,FALSE
mil_0053,spa_00053,FALSE
mil_0054,spa_00054,FALSE
mil_0055,spa_00055,FALSE
mil_0056,spa_00056,FALSE
mil_0057,spa_00057,FALSE
mil_0058,spa_00058,FALSE
mil_0059,spa_00059,FALSE
mil_0060,spa_00060,FALSE
mil_0061,spa_00061,FALSE
mil_0062,spa_00062,FALSE
mil_0063,spa_00063,FALSE
mil_0064,spa_00064,FALSE
mil_0065,spa_00065,FALSE
mil_0066,spa_00066,FALSE
mil_0067,spa_00067,FALSE
mil_0068,spa_00068,FALSE
mil_0069,spa_00069,FALSE
mil_0070,spa_00070,FALSE
mil_0071,spa_00071,FALSE
mil_0072,spa_00072,FALSE
mil_0073,spa_00073,FALSE
mil_0074,spa_00074,FALSE
mil_0075,spa_00075,FALSE
mil_0076,spa_00076,FALSE
mil_0077,spa_00077,FALSE
mil_0078,spa_00078,FALSE
mil_0079,spa_00079,FALSE
mil_0080,spa_00080,FALSE
mil_0081,spa_00081,FALSE
mil_0082,spa_00082,FALSE
mil_0083,spa_00083,FALSE
mil_0084,spa_00084,FALSE
mil_0085,spa_00085,FALSE
mil_0086,spa_00086,FALSE
mil_0087,spa_00087,FALSE
mil_0088,spa_00088,FALSE
mil_0089,spa_00089,FALSE
mil_0090,spa_00090,FALSE
mil_0091,spa_00091,FALSE
mil_0092,spa_00092,FALSE
mil_0093,spa_00093,FALSE
mil_0094,spa_00094,FALSE
mil_0095,spa_00095,FALSE
mil_0096,spa_00096,FALSE
mil_0097,spa_00097,FALSE
mil_0098,spa_00098,FALSE
mil_0099,spa_00099,FALSE
mil_0100,spa_00100,FALSE
mil_0101,spa_00101,FALSE
mil_0102,spa_00102,FALSE
mil_0103,spa_00103,FALSE
mil_0104,spa_00104,FALSE
mil_0105,spa_00105,FALSE
mil_0106,spa_00106,FALSE
mil_0107,spa_00107,FALSE
mil_0108,spa_00108,FALSE
mil_0109,spa_00109,FALSE
mil_0110,spa_00110,FALSE
mil_0111,spa_00111,FALSE
mil_0112,spa_00112,FALSE
mil_0113,spa_00113,FALSE
mil_0114,spa_00114,FALSE
mil_0115,spa_00115,FALSE
mil_0116,spa_00116,FALSE
mil_0117,spa_00117,FALSE
mil_0118,spa_00118,FALSE
mil_0119,spa_00119,FALSE
mil_0120,spa_00120,FALSE
mil_0121,spa_00121,FALSE
mil_0122,spa_00122,FALSE
mil_0123,spa_00123,FALSE
mil_0124,spa_00124,FALSE
mil_0125,spa_00125,FALSE
mil_0126,spa_00126,FALSE
mil_0127,spa_00127,FALSE
mil_0128,spa_00128,FALSE
mil_0129,spa_00129,FALSE
mil_0130,spa_00130,FALSE
mil_0131,spa_00131,FALSE
mil_0132,spa_00132,FALSE
mil_0133,spa_00133,FALSE
mil_0134,spa_00134,FALSE
mil_0135,spa_00135,FALSE
mil_0136,spa_00136,FALSE
mil_0137,spa_00137,FALSE
mil_0138,spa_00138,FALSE
mil_0139,spa_00139,FALSE
mil_0140,spa_00140,FALSE
mil_0141,spa_00141,FALSE
mil_0142,spa_00142,FALSE
mil_0143,spa_00143,FALSE
mil_0144,spa_00144,FALSE
mil_0145,spa_00145,FALSE
mil_0146,spa_00146,FALSE
mil_0147,spa_00147,FALSE
mil_0148,spa_00148,FALSE
mil_0149,spa_00149,FALSE
mil_0150,spa_00150,FALSE
mil_0151,spa_00151,FALSE
mil_0152,spa_00152,FALSE
mil_0153,spa_00153,FALSE
mil_0154,spa_00154,FALSE
mil_0155,spa_00155,FALSE
mil_0156,spa_00156,FALSE
mil_0157,spa_00157,FALSE
mil_0158,spa_00158,FALSE
mil_0159,spa_00159,FALSE
mil_0160,spa_00160,FALSE
mil_0161,spa_00161,FALSE
mil_0162,spa_00162,FALSE
mil_0163,spa_00163,FALSE
mil_0164,spa_00164,FALSE
mil_0165,spa_00165,FALSE
mil_0166,spa_00166,FALSE
mil_0167,spa_00167,FALSE
mil_0168,spa_00168,FALSE
mil_0169,spa_00169,FALSE
mil_0170,spa_00170,FALSE
mil_0171,spa_00171,FALSE
mil_0172,spa_00172,FALSE
mil_0173,spa_00173,FALSE
mil_0174,spa_00174,FALSE
mil_0175,spa_00175,FALSE
mil_0176,spa_00176,FALSE
mil_0177,spa_00177,FALSE
mil_0178,spa_00178,FALSE
mil_0179,spa_00179,FALSE
mil_0180,spa_00180,FALSE
mil_0181,spa_00181,FALSE
mil_0182,spa_00182,FALSE
mil_0183,spa_00183,FALSE
mil_0184,spa_00184,FALSE
mil_0185,spa_00185,FALSE
mil_0186,spa_00186,FALSE
mil_0187,spa_00187,FALSE
mil_0188,spa_00188,FALSE
mil_0189,spa_00189,FALSE
mil_0190,spa_00190,FALSE
mil_0191,spa_00191,FALSE
mil_0192,spa_00192,FALSE
mil_0193,spa_00193,FALSE
mil_0194,spa_00194,FALSE
mil_0195,spa_00195,FALSE
mil_0196,spa_00196,FALSE
mil_0197,spa_00197,FALSE
mil_0198,spa_00198,FALSE
mil_0199,spa_00199,FALSE
mil_0200,spa_00200,FALSE
mil_0201,spa_00201,FALSE
mil_0202,spa_00202,FALSE
mil_0203,spa_00203,FALSE
mil_0204,spa_00204,FALSE
mil_0205,spa_00205,FALSE
mil_0206,spa_00206,FALSE
mil_0207,spa_00207,FALSE
mil_0208,spa_00208,FALSE
mil_0209,spa_00209,FALSE
mil_0210,spa_00210,FALSE
mil_0211,spa_00211,FALSE
mil_0212,spa_00212,FALSE
mil_0213,spa_00213,FALSE
mil_0214,spa_00214,FALSE
mil_0215,spa_00215,FALSE
mil_0216,spa_00216,FALSE
mil_0217,spa_00217,FALSE
mil_0218,spa_00218,FALSE
mil_0219,spa_00219,FALSE
mil_0220,spa_00220,FALSE
mil_0221,spa_00221,FALSE
mil_0222,spa_00222,FALSE
mil_0223,spa_00223,FALSE
mil_0224,spa_00224,FALSE
mil_0225,spa_00225,FALSE
mil_0226,spa_00226,FALSE
mil_0227,spa_00227,FALSE
mil_0228,spa_00228,FALSE
mil_0229,spa_00229,FALSE
mil_0230,spa_00230,FALSE
mil_0231,spa_00231,FALSE
mil_0232,spa_00232,FALSE
mil_0233,spa_00233,FALSE
mil_0234,spa_00234,FALSE
mil_0235,spa_00235,FALSE
mil_0236,spa_00236,FALSE
mil_0237,spa_00237,FALSE
mil_0238,spa_00238,FALSE
mil_0239,spa_00239,FALSE
mil_0240,spa_00240,FALSE
mil_0241,spa_00241,FALSE
mil_0242,spa_00242,FALSE
mil_0243,spa_00243,FALSE
mil_0244,spa_00244,FALSE
mil_0245,spa_00245,FALSE
mil_0246,spa_00246,FALSE
mil_0247,spa_00247,FALSE
mil_0248,spa_00248,FALSE
mil_0249,spa_00249,FALSE
mil_0250,spa_00250,FALSE
mil_0251,spa_00251,FALSE
mil_0252,spa_00252,FALSE
mil_0253,spa_00253,FALSE
mil_0254,spa_00254,FALSE
mil_0255,spa_00255,FALSE
mil_0256,spa_00256,FALSE
mil_0257,spa_00257,FALSE
mil_0258,spa_00258,FALSE
mil_0259,spa_00259,FALSE
mil_0260,spa_00260,FALSE
mil_0261,spa_00261,FALSE
mil_0262,spa_00262,FALSE
mil_0263,spa_00263,FALSE
mil_0264,spa_00264,FALSE
mil_0265,spa_00265,FALSE
mil_0266,spa_00266,FALSE
mil_0267,spa_00267,FALSE
mil_0268,spa_00268,FALSE
mil_0269,spa_00269,FALSE
mil_0270,spa_00270,FALSE
mil_0271,spa_00271,FALSE
mil_0272,spa_00272,FALSE
mil_0273,spa_00273,FALSE
mil_0274,spa_00274,FALSE
mil_0275,spa_00275,FALSE
mil_0276,spa_00276,FALSE
mil_0277,spa_00277,FALSE
mil_0278,spa_00278,FALSE
mil_0279,spa_00279,FALSE
mil_0280,spa_00280,FALSE
mil_0281,spa_00281,FALSE
mil_0282,spa_00282,FALSE
mil_0283,spa_00283,FALSE
mil_0284,spa_00284,FALSE
mil_0285,spa_00285,FALSE
mil_0286,spa_00286,FALSE
mil_0287,spa_00287,FALSE
mil_0288,spa_00288,FALSE
mil_0289,spa_00289,FALSE
mil_0290,spa_00290,FALSE
mil_0291,spa_00291,FALSE
mil_0292,spa_00292,FALSE
mil_0293,spa_00293,FALSE
mil_0294,spa_00294,FALSE
mil_0295,spa_00295,FALSE
mil_0296,spa_00296,FALSE
mil_0297,spa_00297,FALSE
mil_0298,spa_00298,FALSE
mil_0299,spa_00299,FALSE
mil_0300,spa_00300,FALSE
mil_0301,spa_00301,FALSE
mil_0302,spa_00302,FALSE
mil_0303,spa_00303,FALSE
mil_0304,spa_00304,FALSE
mil_0305,spa_00305,FALSE
mil_0306,spa_00306,FALSE
mil_0307,spa_00307,FALSE
mil_0308,spa_00308,FALSE
mil_0309,spa_00309,FALSE
mil_0310,spa_00310,FALSE
mil_0311,spa_00311,FALSE
mil_0312,spa_00312,FALSE
mil_0313,spa_00313,FALSE
mil_0314,spa_00314,FALSE
mil_0315,spa_00315,FALSE
mil_0316,spa_00316,FALSE
mil_0317,spa_00317,FALSE
mil_0318,spa_00318,FALSE
mil_0319,spa_00319,FALSE
mil_0320,spa_00320,FALSE
mil_0321,spa_00321,FALSE
mil_0322,spa_00322,FALSE
mil_0323,spa_00323,FALSE
mil_0324,spa_00324,FALSE
mil_0325,spa_00325,FALSE
mil_0326,spa_00326,FALSE
mil_0327,spa_00327,FALSE
mil_0328,spa_00328,FALSE
mil_0329,spa_00329,FALSE
mil_0330,spa_00330,FALSE
mil_0331,spa_00331,FALSE
mil_0332,spa_00332,FALSE
mil_0333,spa_00333,FALSE
mil_0334,spa_00334,FALSE
